price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
60,9,1,1,83,True,False,False,False,True,False
36,1,15,34,365,True,False,False,False,False,True
69,1,2,5,330,False,False,False,False,True,False
45,7,1,3,143,True,False,False,False,True,False
75,1,25,1,65,True,False,False,False,True,False
160,30,0,65,364,False,True,False,False,False,False
125,4,38,2,33,True,False,False,False,False,False
55,2,30,3,314,True,False,False,False,True,False
90,1,50,1,0,False,True,False,False,True,False
300,3,1,1,90,False,True,False,False,False,False
88,2,5,2,86,True,False,False,False,True,False
36,1,16,34,365,True,False,False,False,False,True
79,1,6,1,180,True,False,False,False,True,False
80,1,6,2,0,False,True,False,False,True,False
39,2,62,3,4,True,False,False,False,True,False
43,2,20,34,344,True,False,False,False,True,False
37,28,1,1,0,True,False,False,False,True,False
394,2,19,1,68,False,True,False,False,False,False
799,5,1,1,364,False,True,False,False,False,False
499,2,28,1,233,False,True,False,False,False,False
60,3,1,1,53,True,False,False,False,True,False
68,2,5,3,365,True,False,False,False,True,False
70,3,7,2,11,True,False,False,False,True,False
149,5,13,1,123,False,True,False,False,True,False
69,1,86,1,121,False,False,True,False,False,False
75,2,1,7,37,False,False,False,True,False,True
95,3,25,2,245,False,False,True,False,True,False
214,1,8,3,296,False,True,False,False,False,False
75,2,0,7,37,False,False,False,True,False,True
269,1,63,1,216,False,True,False,False,False,False
80,3,3,1,105,True,False,False,False,False,False
30,1,24,1,0,False,False,True,False,True,False
200,2,7,1,45,True,False,False,False,False,False
39,30,3,103,251,False,False,True,False,True,False
38,30,2,103,233,False,False,True,False,True,False
65,2,13,1,247,False,False,False,True,False,False
70,1,68,3,168,True,False,False,False,True,False
30,4,4,7,365,False,False,True,False,False,True
31,5,1,7,365,False,False,True,False,False,True
170,4,3,1,0,True,False,False,False,False,False
45,1,12,1,0,False,True,False,False,True,False
90,4,6,1,3,False,True,False,False,False,False
400,1,1,2,7,False,True,False,False,False,False
200,3,3,2,13,False,True,False,False,False,False
199,3,25,1,30,False,True,False,False,False,False
35,30,1,3,4,True,False,False,False,True,False
60,3,3,5,90,True,False,False,False,True,False
499,6,0,7,363,False,False,True,False,False,False
118,2,0,2,0,False,False,True,False,False,False
195,1,94,1,0,False,False,True,False,False,False
180,6,2,1,0,False,True,False,False,False,False
150,15,2,1,57,True,False,False,False,False,False
115,5,28,1,38,False,False,True,False,False,False
250,16,0,2,89,True,False,False,False,True,False
80,1,28,2,5,False,True,False,False,True,False
200,2,16,2,357,True,False,False,False,True,False
639,3,4,1,108,False,True,False,False,False,False
150,3,1,1,26,True,False,False,False,True,False
115,2,31,1,169,False,False,True,False,False,False
140,30,11,1,6,False,True,False,False,False,False
200,1,2,10,220,True,False,False,False,False,False
119,5,0,2,220,True,False,False,False,False,False
125,2,1,1,55,True,False,False,False,False,False
150,20,1,1,0,False,True,False,False,True,False
270,6,4,1,365,False,True,False,False,True,False
72,6,5,1,361,False,True,False,False,True,False
250,5,5,2,179,False,True,False,False,False,False
100,3,10,1,14,False,True,False,False,True,False
68,2,42,5,47,True,False,False,False,True,False
200,5,5,1,35,True,False,False,False,False,False
129,1,52,3,296,False,False,True,False,False,False
80,1,14,1,0,True,False,False,False,False,False
175,2,41,1,247,False,True,False,False,False,False
160,6,2,1,19,False,False,True,False,False,False
460,2,11,1,27,False,True,False,False,False,False
89,1,2,6,365,True,False,False,False,True,False
99,2,3,1,0,True,False,False,False,False,False
55,2,11,1,4,True,False,False,False,True,False
38,30,0,103,245,False,False,True,False,True,False
76,30,3,103,219,False,True,False,False,False,False
50,4,5,3,365,True,False,False,False,True,False
175,1,76,1,321,True,False,False,False,False,False
160,3,6,1,351,False,True,False,False,False,False
65,2,1,1,0,False,False,True,False,True,False
80,4,6,1,56,False,True,False,False,False,False
99,1,20,1,0,False,True,False,False,True,False
480,1,11,4,63,True,False,False,False,False,False
60,2,32,3,78,True,False,False,False,True,False
35,3,17,2,59,True,False,False,False,True,False
110,1,52,1,365,False,False,True,False,True,False
60,3,20,1,62,True,False,False,False,True,False
150,2,27,1,259,False,False,False,True,False,False
350,1,23,8,334,True,False,False,False,False,False
65,1,26,3,0,True,False,False,False,True,False
298,2,2,1,74,True,False,False,False,False,False
101,1,32,1,135,False,False,True,False,False,False
72,2,0,2,0,False,False,True,False,False,True
75,1,3,1,0,False,False,True,False,True,False
165,3,24,1,51,False,False,True,False,False,False
80,1,75,3,57,False,False,True,False,True,False
80,1,66,3,48,False,False,True,False,True,False
170,2,6,1,0,False,True,False,False,False,False
530,3,8,5,249,True,False,False,False,False,False
34,5,2,7,365,False,False,True,False,False,True
99,11,0,1,365,False,True,False,False,True,False
29,5,1,7,365,False,False,True,False,False,True
209,3,4,1,83,False,True,False,False,False,False
300,1,76,1,239,False,True,False,False,False,False
65,2,1,1,303,True,False,False,False,True,False
45,1,7,8,0,True,False,False,False,True,False
50,1,0,1,88,False,False,False,False,True,False
105,3,7,2,343,False,False,True,False,True,False
45,4,4,1,0,False,False,True,False,True,False
215,3,7,1,0,False,True,False,False,False,False
220,1,5,4,346,False,False,True,False,True,False
100,1,12,1,89,False,True,False,False,True,False
120,2,51,2,232,True,False,False,False,False,False
90,31,0,1,0,True,False,False,False,True,False
110,2,45,1,2,True,False,False,False,False,False
97,2,26,2,81,True,False,False,False,False,False
150,1,17,1,362,False,True,False,False,True,False
50,1,3,4,270,False,True,False,False,True,False
47,1,3,4,90,False,True,False,False,True,False
150,2,17,1,0,False,True,False,False,True,False
75,1,75,1,64,True,False,False,False,True,False
58,1,41,1,156,False,False,True,False,True,False
150,5,20,1,26,False,True,False,False,False,False
70,2,28,1,123,False,True,False,False,True,False
150,5,25,2,54,True,False,False,False,False,False
53,4,52,2,1,True,False,False,False,True,False
200,2,13,1,89,True,False,False,False,False,False
35,1,27,2,338,True,False,False,False,True,False
220,3,0,2,24,False,True,False,False,False,False
285,3,13,5,275,True,False,False,False,False,False
245,3,5,5,278,True,False,False,False,False,False
280,2,32,3,344,False,False,False,False,False,False
60,1,74,3,66,False,False,True,False,True,False
98,8,1,1,0,True,False,False,False,False,False
10,7,4,2,180,False,False,True,False,True,False
200,2,13,13,358,False,True,False,False,False,False
75,4,3,1,29,True,False,False,False,True,False
78,2,18,2,266,True,False,False,False,True,False
239,29,0,96,189,False,True,False,False,False,False
590,2,6,1,125,False,True,False,False,True,False
41,4,0,2,0,True,False,False,False,True,False
145,30,1,2,177,True,False,False,False,False,False
65,30,0,1,363,False,True,False,False,True,False
135,1,8,1,197,False,True,False,False,True,False
65,1,20,2,164,True,False,False,False,True,False
120,1,16,1,14,False,False,True,False,False,True
175,1,1,1,195,False,True,False,False,False,False
85,1,24,9,341,False,False,True,False,True,False
130,1,38,1,349,False,False,False,False,False,False
80,1,18,2,78,True,False,False,False,True,False
89,1,28,9,346,False,False,True,False,True,False
40,2,32,2,132,False,False,False,False,True,False
185,1,52,1,162,False,True,False,False,False,False
120,5,2,2,90,False,False,True,False,True,False
122,30,5,1,152,True,False,False,False,False,False
55,1,11,2,281,False,False,True,False,True,False
285,30,1,232,324,False,True,False,False,False,False
30,3,7,1,2,True,False,False,False,True,False
80,2,1,2,229,True,False,False,False,False,False
335,3,16,2,81,True,False,False,False,False,False
848,1,19,3,355,False,True,False,False,True,False
75,1,14,1,48,True,False,False,False,True,False
55,1,37,1,142,False,False,True,False,True,False
119,1,3,1,0,True,False,False,False,False,False
143,2,3,2,0,True,False,False,False,False,False
80,3,1,1,3,False,True,False,False,True,False
175,2,39,3,142,False,True,False,False,False,False
150,2,17,1,11,True,False,False,False,False,False
48,2,33,1,47,False,False,False,False,True,False
239,29,0,96,333,False,True,False,False,False,False
167,2,60,1,164,False,True,False,False,False,False
169,29,1,96,214,False,True,False,False,False,False
86,2,3,1,88,False,False,True,False,True,False
110,2,9,1,157,False,True,False,False,False,False
55,1,50,1,1,False,False,True,False,True,False
85,1,25,1,0,False,True,False,False,True,False
200,2,20,1,11,False,True,False,False,False,False
100,3,18,1,0,True,False,False,False,False,False
59,2,25,1,60,True,False,False,False,True,False
68,1,16,1,347,False,False,False,False,True,False
65,1,6,4,335,False,False,True,False,True,False
380,7,1,1,0,True,False,False,False,False,False
165,7,5,1,0,False,True,False,False,False,False
80,90,0,1,95,True,False,False,False,False,False
45,3,72,3,86,False,True,False,False,True,False
79,1,59,1,61,False,True,False,False,True,False
244,29,1,96,240,False,True,False,False,False,False
299,29,0,96,311,False,True,False,False,False,False
65,2,22,34,288,True,False,False,False,True,False
299,29,0,96,189,False,True,False,False,False,False
80,2,1,3,181,False,True,False,False,True,False
410,30,0,65,365,False,True,False,False,False,False
37,2,2,1,0,True,False,False,False,True,False
40,2,21,5,343,True,False,False,False,True,False
280,2,10,1,70,False,True,False,False,False,False
99,1,31,1,0,True,False,False,False,True,False
160,2,3,2,167,True,False,False,False,False,False
275,3,1,1,0,True,False,False,False,False,False
65,3,15,1,0,False,False,True,False,True,False
104,3,11,1,0,True,False,False,False,False,False
60,1,45,1,42,False,False,True,False,False,False
165,3,0,2,83,True,False,False,False,False,False
250,1,28,1,25,False,True,False,False,False,False
66,2,23,2,5,False,True,False,False,True,False
85,2,15,1,257,True,False,False,False,True,False
25,4,19,6,16,True,False,False,False,False,True
140,5,4,1,0,False,True,False,False,True,False
25,1,26,6,23,True,False,False,False,False,True
100,4,2,1,26,False,False,True,False,False,False
75,2,1,2,363,False,False,True,False,True,False
25,1,25,6,2,True,False,False,False,False,True
150,29,3,1,287,False,True,False,False,False,False
150,1,0,1,177,False,True,False,False,True,False
134,2,35,1,34,True,False,False,False,False,False
100,5,1,2,365,False,False,True,False,True,False
140,1,4,2,79,False,False,True,False,True,False
95,5,1,2,90,False,False,True,False,True,False
102,2,0,1,36,True,False,False,False,False,False
190,3,1,1,0,False,False,True,False,False,False
240,2,1,1,0,True,False,False,False,False,False
102,1,2,1,0,True,False,False,False,False,False
40,1,16,2,310,True,False,False,False,True,False
120,4,5,1,1,False,True,False,False,False,False
43,30,2,37,0,False,False,True,False,True,False
375,4,5,2,289,False,True,False,False,False,False
156,2,9,2,0,False,False,True,False,False,False
100,21,2,1,33,True,False,False,False,False,False
199,4,6,1,0,False,True,False,False,False,False
115,3,32,1,168,True,False,False,False,False,False
50,7,1,1,179,True,False,False,False,False,True
109,1,16,2,179,True,False,False,False,True,False
99,1,24,2,179,True,False,False,False,True,False
76,1,46,2,52,True,False,False,False,True,False
185,2,30,1,146,False,False,True,False,False,False
97,2,0,1,0,False,True,False,False,True,False
150,7,6,3,43,False,True,False,False,False,False
225,30,9,4,326,False,True,False,False,False,False
70,1,31,2,51,True,False,False,False,True,False
89,2,0,1,6,True,False,False,False,False,False
40,1,1,2,8,False,False,False,False,True,False
85,5,1,3,0,True,False,False,False,True,False
255,30,0,65,364,False,True,False,False,False,False
50,1,44,1,155,False,False,True,False,True,False
150,5,4,1,53,False,True,False,False,False,False
200,3,2,1,362,True,False,False,False,False,False
57,2,57,2,13,False,True,False,False,True,False
45,2,54,2,22,False,True,False,False,False,True
90,5,8,1,0,True,False,False,False,False,False
90,4,12,1,193,False,False,True,False,False,False
160,1,2,1,10,False,True,False,False,False,False
30,4,0,7,365,False,False,True,False,False,True
63,4,10,1,74,False,False,True,False,True,False
180,3,2,1,15,True,False,False,False,False,False
100,3,2,1,89,True,False,False,False,True,False
42,3,11,1,244,False,False,True,False,True,False
160,4,6,1,6,False,True,False,False,False,False
430,2,10,1,365,False,True,False,False,False,False
83,3,29,3,48,False,False,True,False,False,False
95,5,14,1,137,False,True,False,False,True,False
75,5,14,1,19,True,False,False,False,False,False
48,1,7,4,176,False,True,False,False,True,False
150,2,27,2,317,False,False,True,False,False,False
200,2,17,1,0,True,False,False,False,False,False
150,2,18,3,112,False,True,False,False,True,False
250,2,0,1,67,False,True,False,False,False,False
260,2,7,13,276,False,True,False,False,False,False
34,1,70,1,1,True,False,False,False,True,False
85,3,10,13,90,True,False,False,False,True,False
179,1,57,2,0,False,False,True,False,False,False
88,1,39,1,362,True,False,False,False,False,False
60,3,6,1,38,True,False,False,False,True,False
50,5,8,5,22,False,False,False,False,True,False
85,5,5,5,365,False,False,False,False,True,False
56,1,19,3,45,False,False,True,False,True,False
75,1,54,1,20,True,False,False,False,False,False
69,2,15,3,359,True,False,False,False,True,False
95,1,3,2,0,False,False,True,False,True,False
120,1,37,3,0,False,False,True,False,True,False
55,1,19,3,0,False,False,True,False,True,False
261,1,14,8,240,False,False,True,False,False,False
100,3,36,2,49,False,False,False,False,True,False
120,1,56,1,4,False,True,False,False,True,False
250,1,2,4,365,False,False,True,False,True,False
62,14,1,3,265,False,True,False,False,True,False
89,1,3,6,365,True,False,False,False,True,False
225,3,33,1,128,False,True,False,False,False,False
75,6,1,1,88,True,False,False,False,True,False
140,2,51,1,125,True,False,False,False,False,False
85,7,6,4,0,True,False,False,False,False,False
58,3,24,1,6,True,False,False,False,True,False
195,3,14,3,0,False,True,False,False,True,False
89,1,10,1,247,True,False,False,False,True,False
50,2,25,1,179,True,False,False,False,True,False
75,1,31,1,361,False,False,True,False,False,False
95,1,11,1,0,False,True,False,False,True,False
70,1,0,1,56,False,True,False,False,True,False
75,7,5,47,352,False,True,False,False,True,False
60,2,4,2,325,False,False,True,False,True,False
119,3,7,1,9,True,False,False,False,False,False
60,5,5,8,364,True,False,False,False,True,False
99,2,3,1,3,True,False,False,False,False,False
75,5,6,1,167,True,False,False,False,True,False
32,2,56,2,27,True,False,False,False,True,False
65,7,4,9,365,True,False,False,False,True,False
40,1,18,1,165,False,False,True,False,False,True
100,3,6,2,3,False,True,False,False,True,False
149,1,16,1,337,False,True,False,False,True,False
